"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","885","0.0-0.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","","","",""
"true","","","","","fullscreen","1","7237","0.0-1.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","","","",""
"","","","","","html-button-response","2","9705","0.0-2.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","2466","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","survey-likert","144","925300","0.0-17.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","122327","","{""caring1"":4,""liking1"":3,""caring2"":4,""protection1"":3,""liking2"":4,""caring3"":3,""protection2"":4,""liking3"":3,""protection3"":4,""caring4"":3,""liking4"":4,""protection4"":3,""caring5"":4,""liking5"":3,""protection5"":4}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","926640","0.0-18.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","1332","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","939241","0.0-19.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","12591","","{""tenderness-positive1"":4,""tenderness-negative1"":3,""tenderness-negative2"":4,""tenderness-positive2"":3,""tenderness-positive3"":4,""tenderness-negative3"":3,""tenderness-positive4"":4,""tendereness-negative4"":3,""tendernness-negative5"":4,""tenderness-positive5"":3}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","147","953679","0.0-20.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","14427","","{""Attention2"":""Other""}","[0]"
"","","","","","html-button-response","148","956703","0.0-21.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","3013","<p><strong>Please indicate the extent you agree with the following statements.</strong></p>","0",""
"","","","","","survey-likert","149","992354","0.0-22.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","35606","","{""Patri11"":3,""Patri7"":4,""Patri6"":3,""Nation5"":4,""Patri4"":3,""Patri8"":4,""Patri12"":3,""Nation4"":4,""Nation7"":3,""Patri10"":4,""Nation1"":3,""Nation6"":4,""Nation3"":3,""Nation2"":4,""Patri1"":3,""Patri2"":4,""Nation8"":3,""Patri9"":4,""Patri3"":3,""Patri5"":4}","[10,6,5,16,3,7,11,15,18,9,12,17,14,13,0,1,19,8,2,4]"
"","","","","","html-button-response","150","993962","0.0-23.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","1594","<p><strong>Please indicate the extent you agree with the following statements. </p><p>(1 = ""never or definitely no"" and 9 = ""always or definitely yes"".)</strong></p>","0",""
"","","","","","survey-likert","151","1022440","0.0-24.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","28469","","{""hi1"":8,""vi4"":7,""hc4"":8,""hc1"":6,""vc4"":8,""vc2"":6,""vi2"":7,""hi3"":6,""hi2"":7,""vi3"":6,""vi1"":7,""vc3"":6,""vc1"":8,""hi4"":6,""hc3"":8,""Robot2"":6,""hc2"":8}","[0,8,12,9,16,14,5,2,1,6,4,15,13,3,11,7,10]"
"","","","","","survey-text","152","1056108","0.0-25.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","33646","","{""ID"":""A3LECT8FKZNKUV"",""Comments"":""i like the way""}",""
"","","","","","html-button-response","153","1087834","0.0-26.0","9","1","2023-06-22 15:54:03","077e191c96ad73626b2944d724c57d9e","139.171.225.250","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","31719","<p><strong>Congratulations! </strong> Your have finished all the survey. Thank you for your participation!</p><p><strong>Here is your complete token:</strong></p>437wl8kd3wkhxccnipngfhlz7<p></p><p><strong>Please copy it to the mTurk page.</strong></p>","0",""
