subj_idx,race,outSold,rt,response,stim,stimulus,type,sold,subj_race,com_stim
7,Asian,5,1418,0,tree,tree,Neutral,low,same,Tree
7,Asian,4,1599,0,female,face,Neutral,low,same,Neutral
8,Asian,4,6663,1,female,face,Neutral,low,same,Neutral
8,Asian,7,1682,0,male,face,Neutral,high,same,Neutral
8,Asian,3,1428,1,female,face,Neutral,low,same,Neutral
8,Asian,8,1330,0,male,face,Neutral,high,same,Neutral
8,Asian,3,2991,1,tree,tree,Neutral,low,same,Tree
8,Asian,1,1415,1,male,face,Neutral,low,same,Neutral
8,Asian,1,1274,1,tree,tree,Neutral,low,same,Tree
8,Asian,10,1157,0,male,face,Neutral,high,same,Neutral
8,Asian,1,1665,1,female,face,Neutral,low,same,Neutral
8,Asian,4,2124,0,female,face,Neutral,low,same,Neutral
8,Asian,1,1055,0,male,face,Neutral,low,same,Neutral
8,Asian,2,1399,1,tree,tree,Neutral,low,same,Tree
8,Asian,2,1519,1,female,face,Neutral,low,same,Neutral
8,Asian,8,1020,0,male,face,Neutral,high,same,Neutral
8,Asian,2,2461,1,female,face,Neutral,low,same,Neutral
8,Asian,7,1459,0,tree,tree,Neutral,high,same,Tree
8,Asian,3,3989,0,tree,tree,Neutral,low,same,Tree
8,Asian,3,1656,0,male,face,Neutral,low,same,Neutral
8,Asian,6,1759,0,female,face,Neutral,high,same,Neutral
8,Asian,9,1579,0,tree,tree,Neutral,high,same,Tree
8,Asian,10,2780,0,tree,tree,Neutral,high,same,Tree
8,Asian,10,1867,0,tree,tree,Neutral,high,same,Tree
8,Asian,2,1332,1,tree,tree,Neutral,low,same,Tree
8,Asian,6,2394,0,tree,tree,Neutral,high,same,Tree
8,Asian,8,1117,0,tree,tree,Neutral,high,same,Tree
8,Asian,4,4356,0,tree,tree,Neutral,low,same,Tree
8,Asian,8,3092,1,female,face,Neutral,high,same,Neutral
8,Asian,6,1363,0,female,face,Neutral,high,same,Neutral
8,Asian,10,1149,0,tree,tree,Neutral,high,same,Tree
8,Asian,6,1343,0,tree,tree,Neutral,high,same,Tree
8,Asian,6,1380,0,male,face,Neutral,high,same,Neutral
8,Asian,6,1356,0,tree,tree,Neutral,high,same,Tree
8,Asian,6,1164,0,female,face,Neutral,high,same,Neutral
8,Asian,4,1013,0,male,face,Neutral,low,same,Neutral
8,Asian,9,1233,0,tree,tree,Neutral,high,same,Tree
8,Asian,1,1387,1,tree,tree,Neutral,low,same,Tree
8,Asian,8,1790,1,female,face,Neutral,high,same,Neutral
8,Asian,4,1294,0,tree,tree,Neutral,low,same,Tree
8,Asian,8,2699,1,male,face,Neutral,high,same,Neutral
8,Asian,7,2295,0,female,face,Neutral,high,same,Neutral
8,Asian,4,2407,0,female,face,Neutral,low,same,Neutral
8,Asian,4,1053,0,male,face,Neutral,low,same,Neutral
8,Asian,9,2387,1,female,face,Neutral,high,same,Neutral
8,Asian,2,1495,1,tree,tree,Neutral,low,same,Tree
8,Asian,8,1036,0,tree,tree,Neutral,high,same,Tree
8,Asian,1,1941,1,tree,tree,Neutral,low,same,Tree
8,Asian,9,1323,0,male,face,Neutral,high,same,Neutral
8,Asian,1,1141,1,tree,tree,Neutral,low,same,Tree
8,Asian,10,1207,0,tree,tree,Neutral,high,same,Tree
8,Asian,5,2198,0,male,face,Neutral,low,same,Neutral
8,Asian,3,1529,1,tree,tree,Neutral,low,same,Tree
8,Asian,10,946,0,tree,tree,Neutral,high,same,Tree
8,Asian,3,1282,1,tree,tree,Neutral,low,same,Tree
8,Asian,5,1153,0,tree,tree,Neutral,low,same,Tree
8,Asian,4,1128,0,male,face,Neutral,low,same,Neutral
8,Asian,7,1011,0,tree,tree,Neutral,high,same,Tree
8,Asian,5,833,0,tree,tree,Neutral,low,same,Tree
8,Asian,7,1307,0,male,face,Neutral,high,same,Neutral
8,Asian,5,3180,0,female,face,Neutral,low,same,Neutral
8,Asian,1,931,0,male,face,Neutral,low,same,Neutral
8,Asian,8,1580,1,female,face,Neutral,high,same,Neutral
8,Asian,5,1105,0,tree,tree,Neutral,low,same,Tree
8,Asian,9,2520,0,tree,tree,Neutral,high,same,Tree
8,Asian,7,1988,0,tree,tree,Neutral,high,same,Tree
9,Asian,6,9094,0,male,face,Neutral,high,same,Neutral
9,Asian,2,3237,0,tree,tree,Neutral,low,same,Tree
9,Asian,6,5060,0,female,face,Neutral,high,same,Neutral
9,Asian,6,3173,0,female,face,Neutral,high,same,Neutral
9,Asian,3,989,0,tree,tree,Neutral,low,same,Tree
9,Asian,10,1494,0,tree,tree,Neutral,high,same,Tree
9,Asian,1,1677,0,tree,tree,Neutral,low,same,Tree
9,Asian,7,2532,0,female,face,Neutral,high,same,Neutral
9,Asian,6,1489,0,male,face,Neutral,high,same,Neutral
9,Asian,7,1275,0,male,face,Neutral,high,same,Neutral
9,Asian,9,1826,0,female,face,Neutral,high,same,Neutral
9,Asian,7,1368,0,tree,tree,Neutral,high,same,Tree
9,Asian,2,2835,1,female,face,Neutral,low,same,Neutral
9,Asian,4,1522,0,tree,tree,Neutral,low,same,Tree
9,Asian,9,2061,0,tree,tree,Neutral,high,same,Tree
9,Asian,2,2327,1,female,face,Neutral,low,same,Neutral
9,Asian,10,1251,0,tree,tree,Neutral,high,same,Tree
9,Asian,6,1587,0,female,face,Neutral,high,same,Neutral
9,Asian,8,1944,0,tree,tree,Neutral,high,same,Tree
9,Asian,6,2312,0,tree,tree,Neutral,high,same,Tree
9,Asian,3,1802,1,female,face,Neutral,low,same,Neutral
9,Asian,1,1873,1,male,face,Neutral,low,same,Neutral
9,Asian,4,2794,1,female,face,Neutral,low,same,Neutral
9,Asian,1,1948,1,female,face,Neutral,low,same,Neutral
9,Asian,6,3197,0,male,face,Neutral,high,same,Neutral
9,Asian,5,1554,0,tree,tree,Neutral,low,same,Tree
9,Asian,1,2172,0,tree,tree,Neutral,low,same,Tree
9,Asian,4,3362,0,male,face,Neutral,low,same,Neutral
9,Asian,6,1843,0,female,face,Neutral,high,same,Neutral
9,Asian,8,1452,0,tree,tree,Neutral,high,same,Tree
9,Asian,8,2220,0,male,face,Neutral,high,same,Neutral
9,Asian,8,2444,0,male,face,Neutral,high,same,Neutral
9,Asian,2,2039,0,tree,tree,Neutral,low,same,Tree
9,Asian,4,2038,0,male,face,Neutral,low,same,Neutral
9,Asian,10,2381,0,tree,tree,Neutral,high,same,Tree
9,Asian,4,2375,0,tree,tree,Neutral,low,same,Tree
9,Asian,9,1982,0,male,face,Neutral,high,same,Neutral
9,Asian,4,2347,0,tree,tree,Neutral,low,same,Tree
9,Asian,5,2293,0,tree,tree,Neutral,low,same,Tree
9,Asian,4,2133,1,female,face,Neutral,low,same,Neutral
9,Asian,7,3197,0,tree,tree,Neutral,high,same,Tree
9,Asian,8,1998,0,tree,tree,Neutral,high,same,Tree
9,Asian,9,2008,0,male,face,Neutral,high,same,Neutral
9,Asian,5,2351,0,male,face,Neutral,low,same,Neutral
9,Asian,6,2750,0,tree,tree,Neutral,high,same,Tree
9,Asian,5,2861,0,tree,tree,Neutral,low,same,Tree
9,Asian,3,2787,1,female,face,Neutral,low,same,Neutral
9,Asian,6,3645,0,female,face,Neutral,high,same,Neutral
9,Asian,7,2072,0,tree,tree,Neutral,high,same,Tree
9,Asian,6,2290,0,tree,tree,Neutral,high,same,Tree
9,Asian,9,2526,0,tree,tree,Neutral,high,same,Tree
9,Asian,8,2680,0,tree,tree,Neutral,high,same,Tree
9,Asian,3,3049,1,male,face,Neutral,low,same,Neutral
9,Asian,3,3179,0,tree,tree,Neutral,low,same,Tree
9,Asian,2,2582,0,tree,tree,Neutral,low,same,Tree
9,Asian,9,1861,0,tree,tree,Neutral,high,same,Tree
9,Asian,5,2548,0,tree,tree,Neutral,low,same,Tree
9,Asian,4,1978,0,tree,tree,Neutral,low,same,Tree
9,Asian,6,2827,0,female,face,Neutral,high,same,Neutral
9,Asian,4,3083,0,tree,tree,Neutral,low,same,Tree
9,Asian,2,2077,1,male,face,Neutral,low,same,Neutral
9,Asian,4,2812,1,female,face,Neutral,low,same,Neutral
9,Asian,3,3003,1,male,face,Neutral,low,same,Neutral
9,Asian,4,3324,0,male,face,Neutral,low,same,Neutral
10,Asian,7,8076,0,female,face,Neutral,high,same,Neutral
10,Asian,7,4487,0,tree,tree,Neutral,high,same,Tree
10,Asian,10,6954,0,tree,tree,Neutral,high,same,Tree
10,Asian,5,5372,0,male,face,Neutral,low,same,Neutral
10,Asian,8,3827,0,tree,tree,Neutral,high,same,Tree
10,Asian,3,3136,0,tree,tree,Neutral,low,same,Tree
10,Asian,5,4395,0,female,face,Neutral,low,same,Neutral
10,Asian,9,3305,0,female,face,Neutral,high,same,Neutral
10,Asian,4,2924,0,tree,tree,Neutral,low,same,Tree
10,Asian,4,2288,0,tree,tree,Neutral,low,same,Tree
10,Asian,8,3727,0,tree,tree,Neutral,high,same,Tree
10,Asian,10,2543,0,male,face,Neutral,high,same,Neutral
10,Asian,7,2416,0,tree,tree,Neutral,high,same,Tree
10,Asian,5,2647,0,female,face,Neutral,low,same,Neutral
10,Asian,6,2115,0,tree,tree,Neutral,high,same,Tree
10,Asian,3,3329,0,tree,tree,Neutral,low,same,Tree
10,Asian,7,3764,0,male,face,Neutral,high,same,Neutral
10,Asian,1,2366,0,tree,tree,Neutral,low,same,Tree
10,Asian,2,3444,1,male,face,Neutral,low,same,Neutral
10,Asian,9,2819,0,female,face,Neutral,high,same,Neutral
10,Asian,10,3698,0,male,face,Neutral,high,same,Neutral
10,Asian,2,5061,1,female,face,Neutral,low,same,Neutral
10,Asian,1,3724,0,tree,tree,Neutral,low,same,Tree
10,Asian,10,4982,0,female,face,Neutral,high,same,Neutral
10,Asian,9,4504,0,tree,tree,Neutral,high,same,Tree
10,Asian,2,3479,1,female,face,Neutral,low,same,Neutral
10,Asian,3,5320,1,female,face,Neutral,low,same,Neutral
10,Asian,9,2434,0,male,face,Neutral,high,same,Neutral
10,Asian,9,3052,0,tree,tree,Neutral,high,same,Tree
10,Asian,7,2758,0,tree,tree,Neutral,high,same,Tree
10,Asian,10,3258,0,male,face,Neutral,high,same,Neutral
10,Asian,9,3351,0,tree,tree,Neutral,high,same,Tree
10,Asian,2,6530,1,male,face,Neutral,low,same,Neutral
10,Asian,2,3006,0,tree,tree,Neutral,low,same,Tree
10,Asian,1,3417,1,male,face,Neutral,low,same,Neutral
10,Asian,1,2607,0,tree,tree,Neutral,low,same,Tree
10,Asian,3,2440,0,tree,tree,Neutral,low,same,Tree
10,Asian,9,4085,0,tree,tree,Neutral,high,same,Tree
10,Asian,5,11283,0,tree,tree,Neutral,low,same,Tree
10,Asian,1,4595,0,tree,tree,Neutral,low,same,Tree
10,Asian,8,2888,0,tree,tree,Neutral,high,same,Tree
10,Asian,5,2612,0,tree,tree,Neutral,low,same,Tree
10,Asian,8,3042,0,female,face,Neutral,high,same,Neutral
10,Asian,6,2366,0,female,face,Neutral,high,same,Neutral
10,Asian,7,2828,0,male,face,Neutral,high,same,Neutral
10,Asian,7,3547,0,tree,tree,Neutral,high,same,Tree
10,Asian,2,6504,1,male,face,Neutral,low,same,Neutral
10,Asian,10,3003,0,female,face,Neutral,high,same,Neutral
10,Asian,8,4823,0,female,face,Neutral,high,same,Neutral
10,Asian,7,3337,0,male,face,Neutral,high,same,Neutral
10,Asian,7,1950,0,tree,tree,Neutral,high,same,Tree
10,Asian,2,2273,1,male,face,Neutral,low,same,Neutral
10,Asian,9,2487,0,tree,tree,Neutral,high,same,Tree
10,Asian,1,4613,0,tree,tree,Neutral,low,same,Tree
10,Asian,4,3152,0,female,face,Neutral,low,same,Neutral
10,Asian,8,2204,0,male,face,Neutral,high,same,Neutral
10,Asian,2,2680,0,tree,tree,Neutral,low,same,Tree
10,Asian,6,2004,0,tree,tree,Neutral,high,same,Tree
10,Asian,2,2998,1,female,face,Neutral,low,same,Neutral
10,Asian,4,2347,0,male,face,Neutral,low,same,Neutral
10,Asian,3,3381,1,female,face,Neutral,low,same,Neutral
10,Asian,3,2035,0,tree,tree,Neutral,low,same,Tree
10,Asian,1,2278,1,male,face,Neutral,low,same,Neutral
10,Asian,5,2070,0,tree,tree,Neutral,low,same,Tree
11,Asian,10,23594,1,male,face,Neutral,high,same,Neutral
11,Asian,5,4178,1,male,face,Neutral,low,same,Neutral
11,Asian,1,2943,0,tree,tree,Neutral,low,same,Tree
11,Asian,4,2574,1,female,face,Neutral,low,same,Neutral
11,Asian,5,4690,1,female,face,Neutral,low,same,Neutral
11,Asian,4,6082,1,female,face,Neutral,low,same,Neutral
11,Asian,2,5652,1,tree,tree,Neutral,low,same,Tree
11,Asian,4,1254,1,male,face,Neutral,low,same,Neutral
11,Asian,7,1126,1,male,face,Neutral,high,same,Neutral
11,Asian,10,3013,0,tree,tree,Neutral,high,same,Tree
11,Asian,4,9528,0,tree,tree,Neutral,low,same,Tree
11,Asian,3,1913,1,female,face,Neutral,low,same,Neutral
11,Asian,7,2157,0,tree,tree,Neutral,high,same,Tree
11,Asian,9,1782,1,male,face,Neutral,high,same,Neutral
11,Asian,7,1037,1,female,face,Neutral,high,same,Neutral
11,Asian,3,2808,1,tree,tree,Neutral,low,same,Tree
11,Asian,8,1359,0,tree,tree,Neutral,high,same,Tree
11,Asian,3,1414,1,tree,tree,Neutral,low,same,Tree
11,Asian,9,1793,0,tree,tree,Neutral,high,same,Tree
11,Asian,3,1430,1,male,face,Neutral,low,same,Neutral
11,Asian,6,817,1,female,face,Neutral,high,same,Neutral
11,Asian,7,2410,0,tree,tree,Neutral,high,same,Tree
11,Asian,8,688,1,male,face,Neutral,high,same,Neutral
11,Asian,8,1246,1,male,face,Neutral,high,same,Neutral
11,Asian,2,8770,1,male,face,Neutral,low,same,Neutral
11,Asian,6,2747,0,tree,tree,Neutral,high,same,Tree
11,Asian,7,4571,0,tree,tree,Neutral,high,same,Tree
11,Asian,1,1625,1,male,face,Neutral,low,same,Neutral
11,Asian,4,805,1,male,face,Neutral,low,same,Neutral
11,Asian,7,991,1,tree,tree,Neutral,high,same,Tree
11,Asian,1,1350,1,tree,tree,Neutral,low,same,Tree
11,Asian,1,698,1,tree,tree,Neutral,low,same,Tree
11,Asian,10,2171,1,tree,tree,Neutral,high,same,Tree
11,Asian,2,713,1,female,face,Neutral,low,same,Neutral
11,Asian,10,1723,0,tree,tree,Neutral,high,same,Tree
11,Asian,1,1287,1,tree,tree,Neutral,low,same,Tree
11,Asian,4,1082,1,female,face,Neutral,low,same,Neutral
11,Asian,8,155654,1,tree,tree,Neutral,high,same,Tree
11,Asian,9,1424,1,female,face,Neutral,high,same,Neutral
11,Asian,2,1494,1,tree,tree,Neutral,low,same,Tree
11,Asian,6,847,1,female,face,Neutral,high,same,Neutral
11,Asian,7,2392,0,tree,tree,Neutral,high,same,Tree
11,Asian,6,867,1,female,face,Neutral,high,same,Neutral
11,Asian,7,744,1,female,face,Neutral,high,same,Neutral
11,Asian,3,645,1,female,face,Neutral,low,same,Neutral
11,Asian,9,626,1,tree,tree,Neutral,high,same,Tree
11,Asian,10,1193,1,male,face,Neutral,high,same,Neutral
11,Asian,8,907,1,male,face,Neutral,high,same,Neutral
11,Asian,7,1519,1,female,face,Neutral,high,same,Neutral
11,Asian,5,3128,0,tree,tree,Neutral,low,same,Tree
11,Asian,1,1476,1,tree,tree,Neutral,low,same,Tree
11,Asian,5,1221,1,tree,tree,Neutral,low,same,Tree
11,Asian,8,875,1,tree,tree,Neutral,high,same,Tree
11,Asian,3,1169,1,tree,tree,Neutral,low,same,Tree
11,Asian,6,1146,1,male,face,Neutral,high,same,Neutral
11,Asian,1,1881,1,male,face,Neutral,low,same,Neutral
11,Asian,2,1622,1,tree,tree,Neutral,low,same,Tree
11,Asian,8,684,1,female,face,Neutral,high,same,Neutral
11,Asian,1,1584,1,female,face,Neutral,low,same,Neutral
11,Asian,8,2229,1,tree,tree,Neutral,high,same,Tree
11,Asian,8,1117,0,tree,tree,Neutral,high,same,Tree
11,Asian,4,1016,1,tree,tree,Neutral,low,same,Tree
11,Asian,1,1630,1,tree,tree,Neutral,low,same,Tree
11,Asian,2,860,1,male,face,Neutral,low,same,Neutral
12,Asian,10,20868,0,female,face,Neutral,high,same,Neutral
12,Asian,6,10216,0,female,face,Neutral,high,same,Neutral
12,Asian,9,5022,0,tree,tree,Neutral,high,same,Tree
12,Asian,7,5702,0,male,face,Neutral,high,same,Neutral
12,Asian,1,11712,1,male,face,Neutral,low,same,Neutral
12,Asian,4,4185,0,tree,tree,Neutral,low,same,Tree
12,Asian,1,3290,0,tree,tree,Neutral,low,same,Tree
12,Asian,1,5576,1,female,face,Neutral,low,same,Neutral
12,Asian,7,4276,0,male,face,Neutral,high,same,Neutral
12,Asian,10,4112,0,male,face,Neutral,high,same,Neutral
12,Asian,6,3617,0,female,face,Neutral,high,same,Neutral
12,Asian,10,5671,0,female,face,Neutral,high,same,Neutral
12,Asian,7,4570,0,male,face,Neutral,high,same,Neutral
12,Asian,1,3881,1,male,face,Neutral,low,same,Neutral
12,Asian,1,2920,0,female,face,Neutral,low,same,Neutral
12,Asian,4,4559,0,female,face,Neutral,low,same,Neutral
12,Asian,9,6327,0,tree,tree,Neutral,high,same,Tree
12,Asian,9,4366,0,tree,tree,Neutral,high,same,Tree
12,Asian,6,2271,0,male,face,Neutral,high,same,Neutral
12,Asian,8,2354,0,tree,tree,Neutral,high,same,Tree
12,Asian,1,2225,1,female,face,Neutral,low,same,Neutral
12,Asian,4,1468,0,tree,tree,Neutral,low,same,Tree
12,Asian,8,1203,0,tree,tree,Neutral,high,same,Tree
12,Asian,9,2201,0,tree,tree,Neutral,high,same,Tree
12,Asian,3,4080,0,tree,tree,Neutral,low,same,Tree
12,Asian,10,1965,0,tree,tree,Neutral,high,same,Tree
12,Asian,7,2482,0,female,face,Neutral,high,same,Neutral
12,Asian,3,5491,0,tree,tree,Neutral,low,same,Tree
12,Asian,3,8014,0,tree,tree,Neutral,low,same,Tree
12,Asian,2,2316,0,male,face,Neutral,low,same,Neutral
12,Asian,1,3152,0,male,face,Neutral,low,same,Neutral
12,Asian,5,1289,0,tree,tree,Neutral,low,same,Tree
12,Asian,1,2078,0,tree,tree,Neutral,low,same,Tree
12,Asian,5,1431,0,tree,tree,Neutral,low,same,Tree
12,Asian,5,1904,0,male,face,Neutral,low,same,Neutral
12,Asian,2,1553,0,tree,tree,Neutral,low,same,Tree
12,Asian,3,3687,0,tree,tree,Neutral,low,same,Tree
12,Asian,6,1356,0,male,face,Neutral,high,same,Neutral
12,Asian,7,2385,0,female,face,Neutral,high,same,Neutral
12,Asian,4,1726,0,tree,tree,Neutral,low,same,Tree
12,Asian,2,3530,1,female,face,Neutral,low,same,Neutral
12,Asian,3,1248,0,tree,tree,Neutral,low,same,Tree
12,Asian,6,2525,0,male,face,Neutral,high,same,Neutral
12,Asian,10,5663,0,tree,tree,Neutral,high,same,Tree
12,Asian,7,1898,0,tree,tree,Neutral,high,same,Tree
12,Asian,8,2017,0,female,face,Neutral,high,same,Neutral
12,Asian,7,5437,0,tree,tree,Neutral,high,same,Tree
12,Asian,5,3880,0,female,face,Neutral,low,same,Neutral
12,Asian,9,1029,0,tree,tree,Neutral,high,same,Tree
12,Asian,10,1264,0,tree,tree,Neutral,high,same,Tree
12,Asian,10,863,0,tree,tree,Neutral,high,same,Tree
12,Asian,10,888,0,tree,tree,Neutral,high,same,Tree
12,Asian,4,1773,0,male,face,Neutral,low,same,Neutral
12,Asian,1,1565,1,male,face,Neutral,low,same,Neutral
12,Asian,3,4385,1,female,face,Neutral,low,same,Neutral
12,Asian,8,1367,0,male,face,Neutral,high,same,Neutral
12,Asian,6,4025,0,tree,tree,Neutral,high,same,Tree
12,Asian,2,2016,1,female,face,Neutral,low,same,Neutral
12,Asian,10,1397,0,female,face,Neutral,high,same,Neutral
12,Asian,2,841,0,tree,tree,Neutral,low,same,Tree
12,Asian,4,3626,0,tree,tree,Neutral,low,same,Tree
12,Asian,5,1417,0,male,face,Neutral,low,same,Neutral
12,Asian,5,664,0,tree,tree,Neutral,low,same,Tree
12,Asian,8,718,0,tree,tree,Neutral,high,same,Tree
13,Asian,10,14787,0,tree,tree,Neutral,high,same,Tree
13,Asian,2,5932,1,male,face,Neutral,low,same,Neutral
13,Asian,5,5388,1,male,face,Neutral,low,same,Neutral
13,Asian,2,9164,0,tree,tree,Neutral,low,same,Tree
13,Asian,3,2963,1,female,face,Neutral,low,same,Neutral
13,Asian,9,7011,0,tree,tree,Neutral,high,same,Tree
13,Asian,8,6341,0,tree,tree,Neutral,high,same,Tree
13,Asian,6,6186,1,male,face,Neutral,high,same,Neutral
13,Asian,7,2501,0,tree,tree,Neutral,high,same,Tree
13,Asian,4,2748,1,female,face,Neutral,low,same,Neutral
13,Asian,8,4844,1,female,face,Neutral,high,same,Neutral
13,Asian,3,3588,1,female,face,Neutral,low,same,Neutral
13,Asian,4,3404,1,female,face,Neutral,low,same,Neutral
13,Asian,4,5835,1,tree,tree,Neutral,low,same,Tree
13,Asian,1,2323,1,male,face,Neutral,low,same,Neutral
13,Asian,7,3187,1,tree,tree,Neutral,high,same,Tree
13,Asian,5,1595,1,female,face,Neutral,low,same,Neutral
13,Asian,3,2924,1,tree,tree,Neutral,low,same,Tree
13,Asian,4,3859,0,tree,tree,Neutral,low,same,Tree
13,Asian,1,2795,0,tree,tree,Neutral,low,same,Tree
13,Asian,1,4235,0,tree,tree,Neutral,low,same,Tree
13,Asian,7,4730,1,female,face,Neutral,high,same,Neutral
13,Asian,5,3818,0,male,face,Neutral,low,same,Neutral
13,Asian,8,2043,1,female,face,Neutral,high,same,Neutral
13,Asian,2,1528,1,male,face,Neutral,low,same,Neutral
13,Asian,6,1545,1,female,face,Neutral,high,same,Neutral
13,Asian,9,2058,1,male,face,Neutral,high,same,Neutral
13,Asian,3,7345,1,male,face,Neutral,low,same,Neutral
13,Asian,4,3586,0,tree,tree,Neutral,low,same,Tree
13,Asian,2,3712,1,female,face,Neutral,low,same,Neutral
13,Asian,10,2178,0,tree,tree,Neutral,high,same,Tree
13,Asian,6,1849,1,male,face,Neutral,high,same,Neutral
13,Asian,7,2473,0,tree,tree,Neutral,high,same,Tree
13,Asian,10,3320,0,tree,tree,Neutral,high,same,Tree
13,Asian,3,1872,0,tree,tree,Neutral,low,same,Tree
13,Asian,2,2482,1,tree,tree,Neutral,low,same,Tree
13,Asian,7,1744,0,tree,tree,Neutral,high,same,Tree
13,Asian,8,1200,0,tree,tree,Neutral,high,same,Tree
13,Asian,4,2400,0,tree,tree,Neutral,low,same,Tree
13,Asian,6,6169,0,tree,tree,Neutral,high,same,Tree
13,Asian,2,1593,0,tree,tree,Neutral,low,same,Tree
13,Asian,1,2417,0,tree,tree,Neutral,low,same,Tree
13,Asian,5,1982,1,male,face,Neutral,low,same,Neutral
13,Asian,10,1921,1,female,face,Neutral,high,same,Neutral
13,Asian,3,2001,0,tree,tree,Neutral,low,same,Tree
13,Asian,1,1985,1,tree,tree,Neutral,low,same,Tree
13,Asian,9,1232,0,tree,tree,Neutral,high,same,Tree
13,Asian,8,1687,1,male,face,Neutral,high,same,Neutral
13,Asian,10,1048,1,female,face,Neutral,high,same,Neutral
13,Asian,3,814,1,male,face,Neutral,low,same,Neutral
13,Asian,9,1257,0,tree,tree,Neutral,high,same,Tree
13,Asian,5,1637,0,tree,tree,Neutral,low,same,Tree
13,Asian,6,1302,1,male,face,Neutral,high,same,Neutral
13,Asian,10,961,1,male,face,Neutral,high,same,Neutral
13,Asian,10,880,1,male,face,Neutral,high,same,Neutral
13,Asian,6,1114,1,male,face,Neutral,high,same,Neutral
13,Asian,3,1175,1,female,face,Neutral,low,same,Neutral
13,Asian,5,1035,1,female,face,Neutral,low,same,Neutral
13,Asian,9,1523,0,tree,tree,Neutral,high,same,Tree
13,Asian,8,1061,1,female,face,Neutral,high,same,Neutral
13,Asian,8,1347,0,tree,tree,Neutral,high,same,Tree
13,Asian,6,8379,0,tree,tree,Neutral,high,same,Tree
13,Asian,5,1460,0,tree,tree,Neutral,low,same,Tree
13,Asian,9,1595,1,female,face,Neutral,high,same,Neutral
14,Asian,4,30862,1,tree,tree,Neutral,low,same,Tree
14,Asian,6,5722,1,female,face,Neutral,high,same,Neutral
14,Asian,8,66177,0,tree,tree,Neutral,high,same,Tree
14,Asian,1,4990,1,tree,tree,Neutral,low,same,Tree
14,Asian,10,50037,0,tree,tree,Neutral,high,same,Tree
14,Asian,3,4728,1,female,face,Neutral,low,same,Neutral
14,Asian,1,2676,1,female,face,Neutral,low,same,Neutral
14,Asian,4,3810,1,tree,tree,Neutral,low,same,Tree
14,Asian,1,2763,1,female,face,Neutral,low,same,Neutral
14,Asian,9,14026,0,tree,tree,Neutral,high,same,Tree
14,Asian,7,5289,0,tree,tree,Neutral,high,same,Tree
14,Asian,8,3191,1,female,face,Neutral,high,same,Neutral
14,Asian,3,12438,1,female,face,Neutral,low,same,Neutral
14,Asian,10,4861,1,female,face,Neutral,high,same,Neutral
14,Asian,10,6640,0,tree,tree,Neutral,high,same,Tree
14,Asian,4,1691,1,male,face,Neutral,low,same,Neutral
14,Asian,9,2969,0,tree,tree,Neutral,high,same,Tree
14,Asian,3,1584,1,tree,tree,Neutral,low,same,Tree
14,Asian,5,5343,1,tree,tree,Neutral,low,same,Tree
14,Asian,3,1740,1,female,face,Neutral,low,same,Neutral
14,Asian,10,2953,0,tree,tree,Neutral,high,same,Tree
14,Asian,1,2450,1,tree,tree,Neutral,low,same,Tree
14,Asian,1,1616,1,tree,tree,Neutral,low,same,Tree
14,Asian,10,1665,1,male,face,Neutral,high,same,Neutral
14,Asian,8,3389,0,tree,tree,Neutral,high,same,Tree
14,Asian,8,2723,0,tree,tree,Neutral,high,same,Tree
14,Asian,8,1763,1,male,face,Neutral,high,same,Neutral
14,Asian,9,2182,1,male,face,Neutral,high,same,Neutral
14,Asian,10,1725,0,tree,tree,Neutral,high,same,Tree
14,Asian,7,1941,1,tree,tree,Neutral,high,same,Tree
14,Asian,10,2522,0,tree,tree,Neutral,high,same,Tree
14,Asian,5,2365,1,female,face,Neutral,low,same,Neutral
14,Asian,3,1783,1,tree,tree,Neutral,low,same,Tree
14,Asian,3,3170,1,tree,tree,Neutral,low,same,Tree
14,Asian,10,1526,1,male,face,Neutral,high,same,Neutral
14,Asian,8,2199,0,tree,tree,Neutral,high,same,Tree
