subj_idx,outSold,stim,stimulus,type,response,rt,gender,race
18,1,tree,tree,tree,1,1838,male,Asian
18,1,tree,tree,tree,1,1842,male,Asian
18,1,tree,tree,tree,1,2243,male,Asian
18,1,tree,tree,tree,1,2143,male,Asian
18,0,female,face,neutral,0,2243,male,Asian
18,0,female,face,neutral,0,2243,male,Asian
18,0,female,face,neutral,0,2141,male,Asian
18,0,female,face,neutral,0,2042,male,Asian
18,0,male,face,neutral,0,2242,male,Asian
18,0,male,face,neutral,0,2041,male,Asian
18,0,male,face,neutral,0,2141,male,Asian
18,0,male,face,neutral,0,1942,male,Asian
18,0,female,face,pain,0,1842,male,Asian
18,0,female,face,pain,0,2142,male,Asian
18,0,female,face,pain,0,2041,male,Asian
18,0,female,face,pain,0,2442,male,Asian
18,0,male,face,pain,0,2238,male,Asian
18,0,male,face,pain,0,2040,male,Asian
18,0,male,face,pain,0,1841,male,Asian
18,0,male,face,pain,0,2241,male,Asian
18,1,female,face,neutral,0,2441,male,Asian
18,1,female,face,neutral,0,2442,male,Asian
18,1,female,face,neutral,0,2340,male,Asian
18,1,female,face,neutral,0,1941,male,Asian
18,1,male,face,neutral,0,2241,male,Asian
18,1,male,face,neutral,0,2041,male,Asian
18,1,male,face,neutral,0,2242,male,Asian
18,1,female,face,pain,0,2141,male,Asian
18,1,female,face,pain,0,2242,male,Asian
18,1,female,face,pain,0,2242,male,Asian
18,1,female,face,pain,0,2141,male,Asian
18,1,male,face,pain,0,2042,male,Asian
18,1,male,face,pain,0,2242,male,Asian
18,1,male,face,pain,0,1941,male,Asian
18,1,male,face,pain,0,1842,male,Asian
18,0,tree,tree,tree,1,1943,male,Asian
18,0,tree,tree,tree,1,2241,male,Asian
18,0,tree,tree,tree,1,2442,male,Asian
18,0,tree,tree,tree,1,1942,male,Asian
18,0,tree,tree,tree,1,2441,male,Asian
18,0,tree,tree,tree,1,1841,male,Asian
18,0,tree,tree,tree,1,1942,male,Asian
18,0,tree,tree,tree,1,2241,male,Asian
18,1,tree,tree,tree,1,2440,male,Asian
18,1,tree,tree,tree,1,2442,male,Asian
18,1,tree,tree,tree,1,2242,male,Asian
18,1,tree,tree,tree,1,2041,male,Asian
18,1,tree,tree,tree,1,2341,male,Asian
18,1,tree,tree,tree,1,1942,male,Asian
18,1,tree,tree,tree,1,2041,male,Asian
18,1,tree,tree,tree,1,2142,male,Asian
18,0,female,face,neutral,0,1841,male,Asian
18,0,female,face,neutral,0,1840,male,Asian
18,0,female,face,neutral,0,1958,male,Asian
18,0,female,face,neutral,0,2157,male,Asian
18,0,male,face,neutral,0,2342,male,Asian
18,0,male,face,neutral,0,1841,male,Asian
18,0,male,face,neutral,0,2258,male,Asian
18,0,male,face,neutral,0,2259,male,Asian
18,0,female,face,pain,0,2342,male,Asian
18,0,female,face,pain,0,2458,male,Asian
18,0,female,face,pain,0,2157,male,Asian
18,0,female,face,pain,0,2058,male,Asian
18,0,male,face,pain,0,2057,male,Asian
18,0,male,face,pain,0,1958,male,Asian
18,0,male,face,pain,0,2458,male,Asian
18,0,male,face,pain,0,2157,male,Asian
18,1,female,face,neutral,0,1840,male,Asian
18,1,female,face,neutral,0,2141,male,Asian
18,1,female,face,neutral,0,2041,male,Asian
18,1,female,face,neutral,0,1954,male,Asian
18,1,male,face,neutral,0,2241,male,Asian
18,1,male,face,neutral,0,1859,male,Asian
18,1,male,face,neutral,0,2458,male,Asian
18,1,male,face,neutral,0,2243,male,Asian
18,1,female,face,pain,0,2058,male,Asian
18,1,female,face,pain,0,2058,male,Asian
18,1,female,face,pain,0,2159,male,Asian
18,1,female,face,pain,0,2158,male,Asian
18,1,male,face,pain,0,2338,male,Asian
18,1,male,face,pain,0,2141,male,Asian
18,1,male,face,pain,0,2143,male,Asian
18,0,tree,tree,tree,1,2142,male,Asian
18,0,tree,tree,tree,1,2442,male,Asian
18,0,tree,tree,tree,1,2142,male,Asian
18,0,tree,tree,tree,1,1957,male,Asian
18,0,tree,tree,tree,1,2357,male,Asian
18,0,tree,tree,tree,1,2157,male,Asian
18,0,tree,tree,tree,1,1956,male,Asian
18,0,tree,tree,tree,1,2242,male,Asian
18,1,tree,tree,tree,1,2441,male,Asian
18,1,tree,tree,tree,1,2241,male,Asian
18,1,tree,tree,tree,1,1942,male,Asian
18,1,tree,tree,tree,1,2358,male,Asian
18,1,tree,tree,tree,1,2258,male,Asian
18,1,tree,tree,tree,1,2357,male,Asian
18,1,tree,tree,tree,1,2442,male,Asian
18,1,tree,tree,tree,1,1840,male,Asian
18,0,female,face,neutral,0,1841,male,Asian
18,0,female,face,neutral,0,2041,male,Asian
18,0,female,face,neutral,0,2443,male,Asian
18,0,female,face,neutral,0,1842,male,Asian
18,0,male,face,neutral,0,2157,male,Asian
18,0,male,face,neutral,0,1954,male,Asian
18,0,male,face,neutral,0,2040,male,Asian
18,0,male,face,neutral,0,1842,male,Asian
18,0,female,face,pain,0,1843,male,Asian
18,0,female,face,pain,0,2141,male,Asian
18,0,female,face,pain,0,2041,male,Asian
18,0,female,face,pain,0,2041,male,Asian
18,0,male,face,pain,0,2258,male,Asian
18,0,male,face,pain,0,1857,male,Asian
18,0,male,face,pain,0,2142,male,Asian
18,0,male,face,pain,0,2140,male,Asian
18,1,female,face,neutral,0,1957,male,Asian
18,1,female,face,neutral,0,2458,male,Asian
18,1,female,face,neutral,0,1940,male,Asian
18,1,female,face,neutral,0,2242,male,Asian
18,1,male,face,neutral,0,2256,male,Asian
18,1,male,face,neutral,0,1841,male,Asian
18,1,male,face,neutral,0,2041,male,Asian
18,1,male,face,neutral,0,1838,male,Asian
18,1,female,face,pain,0,2243,male,Asian
18,1,female,face,pain,0,2257,male,Asian
18,1,female,face,pain,0,2243,male,Asian
18,1,female,face,pain,0,1942,male,Asian
18,1,male,face,pain,0,2157,male,Asian
18,1,male,face,pain,0,1857,male,Asian
18,1,male,face,pain,0,2455,male,Asian
18,1,male,face,pain,0,2341,male,Asian
18,0,tree,tree,tree,1,2139,male,Asian
18,0,tree,tree,tree,1,2157,male,Asian
18,0,tree,tree,tree,1,2456,male,Asian
18,0,tree,tree,tree,1,2356,male,Asian
18,0,tree,tree,tree,1,2442,male,Asian
18,0,tree,tree,tree,1,2340,male,Asian
18,0,tree,tree,tree,1,1843,male,Asian
18,0,tree,tree,tree,1,2341,male,Asian
18,1,tree,tree,tree,1,2258,male,Asian
18,1,tree,tree,tree,1,2041,male,Asian
18,1,tree,tree,tree,1,2140,male,Asian
18,1,tree,tree,tree,1,2242,male,Asian
18,1,tree,tree,tree,1,2340,male,Asian
18,1,tree,tree,tree,1,1940,male,Asian
18,1,tree,tree,tree,1,1841,male,Asian
19,0,female,face,neutral,1,1942,female,Asian
19,0,female,face,neutral,1,2140,female,Asian
19,0,female,face,neutral,1,1838,female,Asian
19,0,female,face,neutral,1,2143,female,Asian
19,0,male,face,neutral,1,2038,female,Asian
19,0,male,face,neutral,1,2342,female,Asian
19,0,male,face,neutral,1,2443,female,Asian
19,0,male,face,neutral,1,2341,female,Asian
19,0,female,face,pain,1,1841,female,Asian
19,0,female,face,pain,1,2441,female,Asian
19,0,female,face,pain,1,2442,female,Asian
19,0,female,face,pain,1,2142,female,Asian
19,0,male,face,pain,1,2306,female,Asian
19,0,male,face,pain,1,2039,female,Asian
19,0,male,face,pain,1,2440,female,Asian
19,0,male,face,pain,1,1942,female,Asian
19,1,female,face,neutral,1,1841,female,Asian
19,1,female,face,neutral,1,2240,female,Asian
19,1,female,face,neutral,1,2242,female,Asian
19,1,female,face,neutral,1,1943,female,Asian
19,1,male,face,neutral,1,2240,female,Asian
19,1,male,face,neutral,1,2242,female,Asian
19,1,male,face,neutral,1,2242,female,Asian
19,1,male,face,neutral,1,1940,female,Asian
19,1,female,face,pain,1,1951,female,Asian
19,1,female,face,pain,1,2142,female,Asian
19,1,female,face,pain,1,2243,female,Asian
19,1,male,face,pain,1,1937,female,Asian
19,1,male,face,pain,1,1840,female,Asian
19,1,male,face,pain,1,2041,female,Asian
19,1,male,face,pain,1,2242,female,Asian
19,0,tree,tree,tree,1,2037,female,Asian
19,0,tree,tree,tree,1,2242,female,Asian
19,0,tree,tree,tree,1,2142,female,Asian
19,0,tree,tree,tree,1,2242,female,Asian
19,0,tree,tree,tree,1,2141,female,Asian
19,0,tree,tree,tree,1,2342,female,Asian
19,0,tree,tree,tree,1,2342,female,Asian
19,0,tree,tree,tree,1,2042,female,Asian
19,1,tree,tree,tree,1,2037,female,Asian
19,1,tree,tree,tree,1,2339,female,Asian
19,1,tree,tree,tree,1,1943,female,Asian
19,1,tree,tree,tree,1,2442,female,Asian
19,1,tree,tree,tree,1,1942,female,Asian
19,1,tree,tree,tree,1,2442,female,Asian
19,1,tree,tree,tree,1,2246,female,Asian
19,1,tree,tree,tree,1,2143,female,Asian
19,0,female,face,neutral,1,2250,female,Asian
19,0,female,face,neutral,1,2243,female,Asian
19,0,female,face,neutral,1,2441,female,Asian
19,0,female,face,neutral,1,2241,female,Asian
19,0,male,face,neutral,1,2142,female,Asian
19,0,male,face,neutral,1,2042,female,Asian
19,0,male,face,neutral,1,2237,female,Asian
19,0,male,face,neutral,1,1841,female,Asian
19,0,female,face,pain,1,2242,female,Asian
19,0,female,face,pain,1,2442,female,Asian
19,0,female,face,pain,1,1942,female,Asian
19,0,female,face,pain,1,2142,female,Asian
19,0,male,face,pain,1,2241,female,Asian
19,0,male,face,pain,1,2258,female,Asian
19,0,male,face,pain,1,2042,female,Asian
19,0,male,face,pain,1,1843,female,Asian
19,1,female,face,neutral,1,1941,female,Asian
19,1,female,face,neutral,1,2041,female,Asian
19,1,female,face,neutral,1,1841,female,Asian
19,1,female,face,neutral,1,1941,female,Asian
19,1,male,face,neutral,1,2040,female,Asian
19,1,male,face,neutral,1,2141,female,Asian
19,1,male,face,neutral,1,2142,female,Asian
19,1,male,face,neutral,1,1942,female,Asian
19,1,female,face,pain,1,2242,female,Asian
19,1,female,face,pain,1,2242,female,Asian
19,1,female,face,pain,1,2441,female,Asian
19,1,female,face,pain,1,1942,female,Asian
19,1,male,face,pain,1,2242,female,Asian
19,1,male,face,pain,1,2042,female,Asian
19,1,male,face,pain,1,2341,female,Asian
19,1,male,face,pain,1,1941,female,Asian
19,0,tree,tree,tree,1,2440,female,Asian
19,0,tree,tree,tree,1,2442,female,Asian
19,0,tree,tree,tree,1,2442,female,Asian
19,0,tree,tree,tree,1,2040,female,Asian
19,0,tree,tree,tree,1,2042,female,Asian
19,0,tree,tree,tree,1,1942,female,Asian
19,0,tree,tree,tree,1,2243,female,Asian
19,1,tree,tree,tree,1,2442,female,Asian
19,1,tree,tree,tree,1,2238,female,Asian
19,1,tree,tree,tree,1,2143,female,Asian
19,1,tree,tree,tree,1,2142,female,Asian
19,1,tree,tree,tree,1,2234,female,Asian
19,1,tree,tree,tree,1,1841,female,Asian
19,1,tree,tree,tree,1,2340,female,Asian
19,1,tree,tree,tree,1,2042,female,Asian
19,0,female,face,neutral,1,2141,female,Asian
19,0,female,face,neutral,1,1840,female,Asian
19,0,female,face,neutral,1,2258,female,Asian
19,0,female,face,neutral,1,2159,female,Asian
19,0,male,face,neutral,1,2240,female,Asian
19,0,male,face,neutral,1,1842,female,Asian
19,0,male,face,neutral,1,1859,female,Asian
19,0,male,face,neutral,1,2258,female,Asian
19,0,female,face,pain,1,2141,female,Asian
19,0,female,face,pain,1,2057,female,Asian
19,0,female,face,pain,1,2275,female,Asian
19,0,female,face,pain,1,2140,female,Asian
19,0,male,face,pain,1,2241,female,Asian
19,0,male,face,pain,1,2342,female,Asian
19,0,male,face,pain,1,2358,female,Asian
19,0,male,face,pain,1,2058,female,Asian
19,1,female,face,neutral,1,2337,female,Asian
19,1,female,face,neutral,1,2438,female,Asian
19,1,female,face,neutral,1,2458,female,Asian
19,1,female,face,neutral,1,2458,female,Asian
19,1,male,face,neutral,1,2043,female,Asian
19,1,male,face,neutral,1,2158,female,Asian
19,1,male,face,neutral,1,2059,female,Asian
19,1,male,face,neutral,1,2159,female,Asian
19,1,female,face,pain,1,1958,female,Asian
19,1,female,face,pain,1,1957,female,Asian
19,1,female,face,pain,1,2157,female,Asian
19,1,female,face,pain,1,2241,female,Asian
19,1,male,face,pain,1,1842,female,Asian
19,1,male,face,pain,1,1941,female,Asian
19,1,male,face,pain,1,1957,female,Asian
19,1,male,face,pain,1,1841,female,Asian
19,0,tree,tree,tree,1,2142,female,Asian
19,0,tree,tree,tree,1,2341,female,Asian
19,0,tree,tree,tree,1,2141,female,Asian
19,0,tree,tree,tree,1,2140,female,Asian
19,0,tree,tree,tree,1,2058,female,Asian
19,0,tree,tree,tree,1,2159,female,Asian
19,0,tree,tree,tree,1,1956,female,Asian
19,0,tree,tree,tree,1,2459,female,Asian
19,1,tree,tree,tree,1,1842,female,Asian
19,1,tree,tree,tree,1,2442,female,Asian
19,1,tree,tree,tree,1,2259,female,Asian
19,1,tree,tree,tree,1,2460,female,Asian
19,1,tree,tree,tree,1,2159,female,Asian
19,1,tree,tree,tree,1,2356,female,Asian
19,1,tree,tree,tree,1,1957,female,Asian
19,1,tree,tree,tree,1,2358,female,Asian
19,0,female,face,neutral,1,2242,female,Asian
19,0,female,face,neutral,1,2441,female,Asian
19,0,female,face,neutral,1,2341,female,Asian
19,0,female,face,neutral,1,2242,female,Asian
19,0,male,face,neutral,1,1940,female,Asian
19,0,male,face,neutral,1,1843,female,Asian
19,0,male,face,neutral,1,1942,female,Asian
19,0,male,face,neutral,1,2242,female,Asian
19,0,female,face,pain,1,1841,female,Asian
19,0,female,face,pain,1,1942,female,Asian
19,0,female,face,pain,1,2041,female,Asian
19,0,female,face,pain,1,1843,female,Asian
19,0,male,face,pain,1,2141,female,Asian
19,0,male,face,pain,1,2159,female,Asian
19,0,male,face,pain,1,2241,female,Asian
19,0,male,face,pain,1,2041,female,Asian
19,1,female,face,neutral,1,1851,female,Asian
19,1,female,face,neutral,1,1941,female,Asian
19,1,female,face,neutral,1,2041,female,Asian
19,1,female,face,neutral,1,2342,female,Asian
19,1,male,face,neutral,1,2140,female,Asian
19,1,male,face,neutral,1,2141,female,Asian
19,1,male,face,neutral,1,2442,female,Asian
19,1,male,face,neutral,1,2242,female,Asian
19,1,female,face,pain,1,1941,female,Asian
19,1,female,face,pain,1,2042,female,Asian
19,1,female,face,pain,1,2342,female,Asian
19,1,female,face,pain,1,1840,female,Asian
19,1,male,face,pain,1,2242,female,Asian
19,1,male,face,pain,1,2143,female,Asian
19,1,male,face,pain,1,2042,female,Asian
19,1,male,face,pain,1,2341,female,Asian
19,0,tree,tree,tree,1,2241,female,Asian
19,0,tree,tree,tree,1,2143,female,Asian
19,0,tree,tree,tree,1,2441,female,Asian
19,0,tree,tree,tree,1,2141,female,Asian
19,0,tree,tree,tree,1,2242,female,Asian
19,0,tree,tree,tree,1,2342,female,Asian
19,0,tree,tree,tree,1,1842,female,Asian
19,0,tree,tree,tree,1,1841,female,Asian
19,1,tree,tree,tree,1,2441,female,Asian
19,1,tree,tree,tree,1,1839,female,Asian
19,1,tree,tree,tree,1,2442,female,Asian
19,1,tree,tree,tree,1,2042,female,Asian
19,1,tree,tree,tree,1,1840,female,Asian
19,1,tree,tree,tree,1,1842,female,Asian
19,1,tree,tree,tree,1,2142,female,Asian
20,0,female,face,neutral,1,2362,male,Asian
20,0,female,face,neutral,1,2138,male,Asian
20,0,female,face,neutral,1,2043,male,Asian
20,0,female,face,neutral,0,1938,male,Asian
20,0,male,face,neutral,1,2142,male,Asian
20,0,male,face,neutral,1,2242,male,Asian
20,0,male,face,neutral,0,2142,male,Asian
20,0,male,face,neutral,0,1842,male,Asian
20,0,female,face,pain,1,2243,male,Asian
20,0,female,face,pain,1,2343,male,Asian
20,0,female,face,pain,1,2338,male,Asian
20,0,female,face,pain,1,2140,male,Asian
20,0,male,face,pain,1,2037,male,Asian
20,0,male,face,pain,1,2042,male,Asian
20,0,male,face,pain,1,2241,male,Asian
20,0,male,face,pain,1,1837,male,Asian
20,1,female,face,neutral,1,2242,male,Asian
20,1,female,face,neutral,1,2441,male,Asian
20,1,female,face,neutral,1,2141,male,Asian
20,1,female,face,neutral,1,2343,male,Asian
20,1,male,face,neutral,1,1842,male,Asian
20,1,male,face,neutral,1,1840,male,Asian
20,1,male,face,neutral,1,2342,male,Asian
20,1,male,face,neutral,1,2242,male,Asian
20,1,female,face,pain,1,1937,male,Asian
20,1,female,face,pain,1,1836,male,Asian
20,1,female,face,pain,1,2442,male,Asian
20,1,female,face,pain,1,2242,male,Asian
20,1,male,face,pain,1,2237,male,Asian
20,1,male,face,pain,1,2042,male,Asian
20,1,male,face,pain,1,2042,male,Asian
20,1,male,face,pain,1,1841,male,Asian
20,0,tree,tree,tree,1,1942,male,Asian
20,0,tree,tree,tree,1,2040,male,Asian
20,0,tree,tree,tree,1,2142,male,Asian
20,0,tree,tree,tree,1,2442,male,Asian
20,0,tree,tree,tree,1,2442,male,Asian
20,0,tree,tree,tree,1,1843,male,Asian
20,0,tree,tree,tree,1,2442,male,Asian
20,0,tree,tree,tree,1,2342,male,Asian
20,1,tree,tree,tree,1,2143,male,Asian
20,1,tree,tree,tree,1,2438,male,Asian
20,1,tree,tree,tree,1,2042,male,Asian
20,1,tree,tree,tree,1,1943,male,Asian
20,1,tree,tree,tree,1,1942,male,Asian
20,1,tree,tree,tree,1,2243,male,Asian
20,1,tree,tree,tree,1,1841,male,Asian
20,1,tree,tree,tree,1,2040,male,Asian
20,0,female,face,neutral,1,2142,male,Asian
20,0,female,face,neutral,1,2342,male,Asian
20,0,female,face,neutral,1,2342,male,Asian
20,0,female,face,neutral,0,1941,male,Asian
20,0,male,face,neutral,1,2342,male,Asian
20,0,male,face,neutral,1,2043,male,Asian
20,0,male,face,neutral,1,1843,male,Asian
20,0,male,face,neutral,1,2342,male,Asian
20,0,female,face,pain,1,2342,male,Asian
20,0,female,face,pain,1,1842,male,Asian
20,0,female,face,pain,1,1942,male,Asian
20,0,female,face,pain,0,2441,male,Asian
20,0,male,face,pain,1,2041,male,Asian
20,0,male,face,pain,1,2341,male,Asian
20,0,male,face,pain,1,1942,male,Asian
20,0,male,face,pain,1,2442,male,Asian
20,1,female,face,neutral,1,2242,male,Asian
20,1,female,face,neutral,1,2142,male,Asian
20,1,female,face,neutral,1,2242,male,Asian
20,1,female,face,neutral,1,2042,male,Asian
20,1,male,face,neutral,1,2141,male,Asian
20,1,male,face,neutral,1,1941,male,Asian
20,1,male,face,neutral,1,1942,male,Asian
20,1,male,face,neutral,1,2242,male,Asian
20,1,female,face,pain,1,2441,male,Asian
20,1,female,face,pain,1,2242,male,Asian
20,1,female,face,pain,1,2441,male,Asian
20,1,female,face,pain,1,1942,male,Asian
20,1,male,face,pain,1,2141,male,Asian
20,1,male,face,pain,1,2442,male,Asian
20,1,male,face,pain,1,2140,male,Asian
20,0,tree,tree,tree,1,2438,male,Asian
20,0,tree,tree,tree,1,2041,male,Asian
20,0,tree,tree,tree,1,2242,male,Asian
20,0,tree,tree,tree,1,2041,male,Asian
20,0,tree,tree,tree,1,1841,male,Asian
20,0,tree,tree,tree,1,2341,male,Asian
20,0,tree,tree,tree,1,2240,male,Asian
20,0,tree,tree,tree,1,2142,male,Asian
20,1,tree,tree,tree,1,2242,male,Asian
20,1,tree,tree,tree,1,1943,male,Asian
20,1,tree,tree,tree,1,2141,male,Asian
20,1,tree,tree,tree,1,2241,male,Asian
20,1,tree,tree,tree,1,2043,male,Asian
20,1,tree,tree,tree,1,2341,male,Asian
20,1,tree,tree,tree,1,2240,male,Asian
20,1,tree,tree,tree,1,1842,male,Asian
20,0,female,face,neutral,1,2039,male,Asian
20,0,female,face,neutral,1,2455,male,Asian
20,0,female,face,neutral,1,1958,male,Asian
20,0,female,face,neutral,0,2158,male,Asian
20,0,male,face,neutral,1,1942,male,Asian
20,0,male,face,neutral,1,1854,male,Asian
20,0,male,face,neutral,1,2356,male,Asian
20,0,female,face,pain,1,2057,male,Asian
20,0,female,face,pain,1,2256,male,Asian
20,0,female,face,pain,1,2253,male,Asian
20,0,female,face,pain,0,2441,male,Asian
20,0,male,face,pain,1,2342,male,Asian
20,0,male,face,pain,1,2443,male,Asian
20,0,male,face,pain,1,2155,male,Asian
20,0,male,face,pain,1,2057,male,Asian
20,1,female,face,neutral,1,2158,male,Asian
20,1,female,face,neutral,1,2258,male,Asian
20,1,female,face,neutral,1,1854,male,Asian
20,1,female,face,neutral,1,2054,male,Asian
20,1,male,face,neutral,1,1941,male,Asian
20,1,male,face,neutral,1,1941,male,Asian
20,1,male,face,neutral,1,2455,male,Asian
20,1,male,face,neutral,1,1954,male,Asian
20,1,female,face,pain,1,2437,male,Asian
20,1,female,face,pain,1,2342,male,Asian
20,1,female,face,pain,1,2356,male,Asian
20,1,female,face,pain,1,1955,male,Asian
20,1,male,face,pain,1,1942,male,Asian
20,1,male,face,pain,1,2242,male,Asian
20,1,male,face,pain,1,2442,male,Asian
20,1,male,face,pain,1,2159,male,Asian
20,0,tree,tree,tree,1,2141,male,Asian
20,0,tree,tree,tree,1,1956,male,Asian
20,0,tree,tree,tree,1,2042,male,Asian
20,0,tree,tree,tree,1,2356,male,Asian
20,0,tree,tree,tree,1,2156,male,Asian
20,0,tree,tree,tree,1,2354,male,Asian
20,0,tree,tree,tree,1,2356,male,Asian
20,0,tree,tree,tree,1,1957,male,Asian
20,1,tree,tree,tree,1,2042,male,Asian
20,1,tree,tree,tree,1,2341,male,Asian
